id;key;value;type
536448124;Rodovia;Não classificado;
536448125;Rodovia;Não classificado;
536448126;Rodovia;Não classificado;
536448127;Rodovia;living_street;
536448128;Rodovia;living_street;
536448128;Sentido único;Sim;
536448129;Rodovia;living_street;
536448129;Sentido único;Sim;
536448130;Rodovia;living_street;
536448131;Rodovia;living_street;
536448132;Rodovia;living_street;
536448133;Rodovia;living_street;
536448134;Rodovia;living_street;
536448135;Rodovia;Secondário;
536448135;Nome;Avenida Universitário;
536448135;Sentido único;Sim;
536448136;Rodovia;Secondário;
536448136;Sentido único;Sim;
536448137;Rodovia;Secondário;
536448137;Sentido único;Sim;
536458651;Rodovia;Residencial;
536458653;Rodovia;Residencial;
536458653;Superfície;Pavimentado;
536458655;Rodovia;Residencial;
536458656;Rodovia;Residencial;
536458656;Nome;Rua dos Maracujas;
536458658;Rodovia;Residencial;
536458659;Rodovia;Residencial;
536493660;Rodovia;Residencial;
536493660;Nome;Rua Melro;
536493662;Rodovia;Residencial;
536493662;Nome;Avenida Passaredo;
536493662;source;bing;
536493662;Superfície;Asfalto;
536493665;Rodovia;Residencial;
536493665;Nome;Rua Gavião;
536493665;source;bing;
536493665;Superfície;Pavimentado;
536493668;Rodovia;Residencial;
536493668;Nome;Rua Quero-Quero;
536493668;Superfície;Asfalto;
536493669;Rodovia;footway;
536493671;Camadas;-1;
536493671;tunnel;culvert;
536493671;waterway;stream;
536493674;Lazer;pitch;
536493674;sport;soccer;
536493676;access;customers;
536493676;addr:city;Osasco;
536493676;Lazer;swimming_pool;
536493679;access;customers;
536493679;Lazer;swimming_pool;
536493681;access;customers;
536493681;addr:city;Osasco;
536493681;Lazer;swimming_pool;
536493681;operator;SESI;
536493684;Rodovia;Residencial;
536493684;Nome;Rua Agata;
536493686;Rodovia;steps;
536493688;Rodovia;footway;
536493688;Nome;Viela Opala;
536493690;Rodovia;footway;
536493690;Nome;Viela Opala;
536493692;Rodovia;Residencial;
536493694;Rodovia;Residencial;
536493694;Nome;Rua Haroldo Cardoso;
536493696;Rodovia;footway;
536493698;Rodovia;primary;
536493698;Nome;Avenida Presidente Médici;
536493698;Sentido único;Sim;
536493698;Superfície;Asfalto;
537562676;denomination;roman_catholic;
537562676;Uso da terra;Cemitério;
537562676;Nome;Cemitério Municipal do Santo Antônio;
537562676;religion;christian;
537562678;Rodovia;Residencial;
537562679;Rodovia;Residencial;
537562679;Nome;Rua José R.Machado;
537562680;Rodovia;Residencial;
537562693;Rodovia;Terciário;
537562693;Nome;Avenida José Barbosa de Siqueira;
537562696;Rodovia;Residencial;
537562696;Nome;Rua João Bernardo de Lima;
537562701;Rodovia;footway;
537562702;Rodovia;footway;
537562702;Nome;Viela José Rocha Pinto;
537562703;Rodovia;steps;
537562704;Rodovia;footway;
537562704;Nome;Viela Seis;
537562705;Lazer;pitch;
537562706;Rodovia;service;
537562706;service;driveway;
537562707;natural;water;
537562707;water;reservoir;
537568162;Rodovia;Residencial;
537568162;Nome;Rua João J. Dilva;
537568162;source;Bing;
537568163;Rodovia;Residencial;
537568163;Nome;Rua Goiabeira;
537568163;source;Bing;
537568164;Rodovia;Residencial;
537568164;Superfície;Pavimentado;
537568165;Rodovia;Terciário;
537568165;Nome;Rua Serafim Marques dos Reis;
537568166;Lazer;pitch;
537568166;sport;soccer;
537568166;Superfície;ground;
537568167;Rodovia;Residencial;
537568167;Nome;Rua José Antônio Augusto;
537568167;source;Bing;
537568167;Superfície;Pavimentado;
537568168;Rodovia;Terciário;
537568168;Nome;Rua Elza Fagundes de Moraes;
537568169;Rodovia;Residencial;
537568169;Nome;Rua Joaquim J.Bento;
537568169;source;Bing;
537568170;Rodovia;Residencial;
537568170;Nome;Rua Pastor Ezequias Ribeiro;
537568171;Lazer;pitch;
537568172;Rodovia;Residencial;
537568172;Nome;Rua Antônio Russo;
537568172;Sentido único;Sim;
537568172;Superfície;Pavimentado;
537568173;Rodovia;Residencial;
537568173;Nome;Rua Antônio Russo;
537568174;Rodovia;Residencial;
537568175;Lazer;pitch;
538799781;Rodovia;Terciário;
538799781;Nome;Estrada do Pequiá;
538799782;Rodovia;Não classificado;
538799782;Superfície;Asfalto;
538814489;Rodovia;footway;
538814490;Rodovia;footway;
538822438;addr:city;Carapicuíba;
538822438;addr:country;BR;
538822438;addr:housenumber;7;
538822438;CEP;06361400;
538822438;addr:street;Estrada Jacarandá;
538822438;addr:suburb;Alto de Santa Lúcia;
538822438;amenity;school;
538822438;contact:phone;+55 11 4169 9492;
538822438;email;e040587a@educacao.sp.gov.br;
538822438;Nome;Escola Estadual Professor Luiz Pereira Sobrinho;
538822438;operator;Secretaria da Educação do Estado de São Paulo;
538822438;phone;+55 11 4169 8305;
538822439;Rodovia;Não classificado;
538822439;Superfície;Pavimentado;
538822440;Rodovia;Residencial;
538836395;Rodovia;footway;
538836396;Rodovia;footway;
538836397;Rodovia;footway;
539072009;Rodovia;Residencial;
539072009;Nome;Rua Jaques Pilon;
539072010;Rodovia;Residencial;
539072011;Rodovia;Não classificado;
539072011;Sentido único;Sim;
539072011;Superfície;Asfalto;
539072012;Rodovia;Secondário;
539072013;Rodovia;Não classificado;
539072013;Sentido único;Não;
539072013;Superfície;Asfalto;
539072014;Rodovia;service;
539072014;Superfície;Asfalto;
539072015;Rodovia;Secondário;
539072015;Nome;Avenida Mutinga;
539072015;Superfície;Asfalto;
539074442;Rodovia;footway;
539074443;Ponte;Sim;
539074443;Rodovia;Residencial;
539074443;Camadas;1;
539074443;Nome;Rua Nilva;
539074443;Superfície;Asfalto;
539074444;Rodovia;Residencial;
539074444;Nome;Rua Nilva;
539074444;Superfície;Asfalto;
539074445;Ponte;Sim;
539074445;Rodovia;footway;
539074445;Camadas;1;
539074446;Rodovia;Secondário;
539074446;Velocidade Máxima;40;
539074446;Sentido único;Sim;
539074446;Superfície;Asfalto;
539074447;Rodovia;Secondário;
539074447;Nome;Rua João Furlan;
539074447;Sentido único;Sim;
539074447;Superfície;Asfalto;
539074448;Possui passagem de pedestres;Sim;
539074448;Rodovia;Residencial;
539074448;Nome;Rua Coelho Neto;
539074448;Sentido único;Não;
539074449;Rodovia;Secondário;
539074449;Velocidade Máxima;40;
539074449;Nome;Rua Coelho Neto;
539074449;Sentido único;Sim;
539074449;Superfície;Asfalto;
539074450;Rodovia;Secondário;
539074450;Sentido único;Sim;
539074450;Superfície;Asfalto;
539074451;Rodovia;Secondário;
539074451;Sentido único;Sim;
539074451;Superfície;Asfalto;
539081975;Rodovia;Residencial;
539081975;Nome;Rua Cajueiro;
539081975;source;Bing;
539081975;Superfície;Pavimentado;
539081976;Rodovia;Residencial;
539081976;Nome;Rua Cajueiro;
539081977;Rodovia;Residencial;
539081977;Velocidade Máxima;40;
539081977;Sentido único;Sim;
539081977;Superfície;Asfalto;
539081978;Rodovia;Residencial;
539081978;Nome;Rua Cajueiro;
539081978;Sentido único;Sim;
539081978;Superfície;Asfalto;
539081979;Rodovia;Residencial;
539081979;Sentido único;Sim;
539081979;Superfície;Asfalto;
539081981;Rodovia;Residencial;
539081981;Sentido único;Sim;
539081981;Superfície;Asfalto;
539081983;Rodovia;Residencial;
539081983;Velocidade Máxima;40;
539081983;Nome;Rua Cajueiro;
539081983;Sentido único;Sim;
539081983;Superfície;Asfalto;
539081986;Rodovia;Residencial;
539081986;Nome;Rua Amendeira;
539081986;Sentido único;Sim;
539081986;Superfície;Asfalto;
539081991;Rodovia;Residencial;
539081991;Nome;Avenida Pau Brasil;
539081991;Superfície;Asfalto;
539081994;Rodovia;Residencial;
539081994;Nome;Avenida Pau Brasil;
539081994;Sentido único;Sim;
539081994;Superfície;Asfalto;
539081997;Rodovia;Residencial;
539081997;Nome;Avenida Pinheiro;
539081997;Superfície;Asfalto;
539082000;Rodovia;Residencial;
539082000;Nome;Rua Marechal Edgar de Oliveira;
539082000;Superfície;Asfalto;
539082001;Rodovia;Residencial;
539082001;Nome;Viela Maria José da Silva;
539082002;Rodovia;Residencial;
539082002;Velocidade Máxima;40;
539082002;Sentido único;Sim;
539082002;Superfície;Asfalto;
539082003;Rodovia;Residencial;
539082003;Velocidade Máxima;40;
539082003;Nome;Rua Marechal Edgar de Oliveira;
539082003;Sentido único;Sim;
539082003;Superfície;Asfalto;
539082004;Rodovia;Residencial;
539082004;Nome;Rua Marechal Edgar de Oliveira;
539082004;Sentido único;Sim;
539082004;Superfície;Asfalto;
539082005;Rodovia;Residencial;
539082005;Nome;Rua Marechal Edgar de Oliveira;
539082005;Sentido único;Sim;
539082005;Superfície;Asfalto;
539082006;Rodovia;Residencial;
539082006;Nome;Avenida Pinheiro;
539082006;Sentido único;Sim;
539082006;Superfície;Asfalto;
539082007;Rodovia;Residencial;
539082007;Nome;Avenida Pinheiro;
539082007;Sentido único;Sim;
539082007;Superfície;Asfalto;
539082008;Rodovia;Residencial;
539082008;Nome;Rua Marechal Edgar de Oliveira;
539082008;Sentido único;Sim;
539082008;Superfície;Asfalto;
539082009;natural;water;
541343146;Ponte;Sim;
541343146;Rodovia;footway;
541343146;Camadas;1;
541343160;Rodovia;footway;
541343171;Lazer;Parque;
542181987;Lazer;Parque;
542181987;Nome;Praça Nossa Senhora da Escada;
542182034;Lazer;Parque;
542182034;Nome;Praça dos Estudantes;
542182212;Lazer;Parque;
542182212;Nome;Boulevard da Aldeia da Serra;
542182634;Lazer;Parque;
542182634;Nome;Parque Giacomo Imparato;
542182732;Lazer;Parque;
542182732;Nome;Praça Taquemitu Honda;
542182742;Lazer;Parque;
542182742;Nome;Praça da Reginalice;
542185576;description;Parquinho em Aldeia da Serra.;
542185576;Lazer;playground;
542185579;Lazer;playground;
543852704;Lazer;Parque;
543852705;Bicicleta;Sim;
543852705;Rodovia;footway;
543852706;Rodovia;footway;
543854090;Lazer;Parque;
543863541;denotation;natural-monument;
543863541;leaf_cycle;evergreen;
543863541;leaf_type;mixed;
543863541;natural;tree_row;
543867070;addr:city;São Paulo;
543867070;addr:housenumber;549;
543867070;CEP;05128000;
543867070;addr:street;Rua Willis Roberto Banks;
543867070;addr:suburb;Parque Maria Domitila;
543867070;building;apartments;
543867070;building:levels;17;
543867070;Nome;Condominio Residencial América;
543869198;addr:city;São Paulo;
543869198;addr:housenumber;131;
543869198;CEP;05163100;
543869198;addr:street;Rua Tomás Lopes Ferreira;
543869198;addr:suburb;Parque São Domingos;
543869198;amenity;place_of_worship;
543869198;building;Sim;
543869198;denomination;roman_catholic;
543869198;Nome;PARÓQUIA DE SÃO DOMINGOS SÁVIO;
543869198;religion;christian;
543869198;service_times;7h as 19h;
543869365;amenity;school;
543869472;Lazer;Parque;
543869522;Lazer;Parque;
543869581;Lazer;Parque;
543870120;amenity;school;
543870357;amenity;fire_station;
543870357;building;Sim;
543870357;Nome;2º GRUPAMENTO DO BATALHAO DO CORPO DE BOMBEIROS;
543870780;building;apartments;
543870819;building;apartments;
543871011;natural;wood;
543871120;amenity;school;
543881138;Lazer;pitch;
543881138;sport;skateboard;
543882867;amenity;college;
543882867;Nome;FATEC - Barueri;
543882869;amenity;college;
543882869;Nome;SENAI Barueri;
543882870;amenity;townhall;
543882870;building;Sim;
543882870;Nome;Camara Municipal de Barueri;
543882871;building;Sim;
543882871;Lazer;sports_centre;
543882871;Nome;ginasio jose coreia;
543882871;sport;"volleyball;basketball;football";
543934984;Rodovia;Terciário;
543934984;Phelper.istas;3;
543934984;Nome;Avenida José César de Oliveira;
543934984;Sentido único;Sim;
543934984;source;Bing;
543980755;building;roof;
543980755;Camadas;1;
544009575;Lazer;Parque;
544009575;Nome;Não;
544009576;Lazer;Parque;
544009576;Nome;Não;
544009975;Uso da terra;grass;
544009975;Lazer;Parque;
544009975;Nome;Praça Cidade Tsu;
544010047;Uso da terra;grass;
544010047;Lazer;Parque;
544010047;Nome;Praça Rotary;
544011960;Lazer;Parque;
544014436;Rodovia;Residencial;
544014436;Nome;Não;
544014437;Rodovia;Residencial;
544014437;Nome;Rua Antônio Barbosa;
544014437;Superfície;Asfalto;
544014438;Rodovia;footway;
544014439;Rodovia;footway;
544014439;Nome;Viela 7;
544014440;Lazer;Parque;
544014440;Nome;Praça José Joaquim Ferreira;
544014441;Rodovia;footway;
544014441;Nome;Viela 21;
544014442;Rodovia;footway;
544014442;Nome;Viela Carlos Salles D'Ávila;
544014443;Rodovia;Residencial;
544014443;Nome;Rua Moacir Salles D'Avila;
544014443;Superfície;Pavimentado;
544014444;Rodovia;Residencial;
544014444;Nome;Não;
544014444;Superfície;Pavimentado;
544014445;Rodovia;Residencial;
544014445;Nome;Rua Guilherme Luís de Carvalho;
544014445;Superfície;Pavimentado;
544014446;Lazer;Parque;
544014446;Nome;Praça Zumbi;
544131181;Rodovia;Residencial;
544131181;Nome;Não;
544131181;Superfície;Pavimentado;
544131182;Rodovia;footway;
544131182;Nome;Viela Jovenita R. de Freitas;
544131183;Rodovia;Residencial;
544131183;Superfície;Pavimentado;
544131184;Rodovia;Residencial;
544131184;Nome;Rua Antônio José Nurchis;
544131184;source;Bing;
544131185;Rodovia;Residencial;
544131185;Nome;Passagem D;
544131188;Rodovia;Residencial;
544131188;Nome;Rua Vantuil Nicácio;
544131188;Superfície;Pavimentado;
544131189;Rodovia;Residencial;
544131189;Nome;Viela 3;
544131190;Rodovia;Residencial;
544131190;source;Bing;
544131191;Rodovia;Residencial;
544131191;Nome;Rua Junqueirópolis;
544131192;Rodovia;Residencial;
544131192;Nome;Rua João de Freitas Assupção;
544131193;Rodovia;Residencial;
544131193;Nome;Rua Padre Paulo Xerdel;
544131193;source;Bing;
544131194;Rodovia;Residencial;
544131194;Nome;Rua Domenico Maggion;
544131194;source;Bing;
544131195;Rodovia;Residencial;
544131196;Rodovia;Residencial;
544131196;Nome;Viela Alvina de Toledo;
544131197;Rodovia;Terciário;
544131197;Nome;Rua General Newton Estilac Leal;
544131197;Superfície;Asfalto;
544131198;Rodovia;Terciário;
544131198;Nome;Avenida Eucalipto;
544131199;Rodovia;footway;
544131199;Nome;Viela Um;
544131200;Rodovia;Residencial;
544131200;Nome;Rua Marechal Edgar de Oliveira;
544131200;Sentido único;Sim;
544131200;Superfície;Asfalto;
544131201;Rodovia;Residencial;
544131201;Nome;Rua Marechal Edgar de Oliveira;
544131201;Sentido único;Sim;
544131201;Superfície;Asfalto;
544131202;Rodovia;Residencial;
544131202;Nome;Rua Marechal Edgar de Oliveira;
544131202;Sentido único;Sim;
544131202;Superfície;Asfalto;
544131203;Rodovia;Residencial;
544131203;Sentido único;Sim;
544131203;Superfície;Pavimentado;
544131204;Rodovia;Residencial;
544131204;Sentido único;Sim;
544131204;Superfície;Pavimentado;
544131205;Rodovia;Residencial;
544131205;Nome;Rua Marechal Edgar de Oliveira;
544131205;Sentido único;Sim;
544131205;Superfície;Pavimentado;
544131206;Rodovia;Terciário;
544131206;Nome;Avenida Eucalipto;
544131206;Sentido único;Sim;
544131207;Rodovia;Terciário;
544131207;Nome;Avenida Eucalipto;
544131207;Sentido único;Sim;
544131207;Superfície;Pavimentado;
544131208;Rodovia;Residencial;
544131208;Nome;Rua Ananias de Almeida;
544131208;Superfície;Asfalto;
544131209;Rodovia;footway;
544131209;Nome;Viela Três;
544131212;Rodovia;Residencial;
544131213;Rodovia;Residencial;
544131216;Camadas;-1;
544131216;Nome;Córrego da Fazenda Velha;
544131216;tunnel;culvert;
544131216;waterway;stream;
544131218;Camadas;-1;
544131218;Nome;Córrego da Fazenda Velha;
544131218;waterway;stream;
544131222;Rodovia;footway;
544131224;Ponte;Sim;
544131224;Rodovia;footway;
544131224;Camadas;1;
544131226;Camadas;-1;
544131226;Nome;Córrego da Fazenda Velha;
544131226;waterway;stream;
544131228;Camadas;-1;
544131228;Nome;Córrego da Fazenda Velha;
544131228;tunnel;culvert;
544131228;waterway;stream;
544131230;Ponte;Sim;
544131230;Rodovia;footway;
544131230;Camadas;1;
544131232;Rodovia;footway;
544131233;Camadas;-1;
544131233;Nome;Córrego da Fazenda Velha;
544131233;tunnel;culvert;
544131233;waterway;stream;
544131235;Camadas;-1;
544131235;Nome;Córrego da Fazenda Velha;
544131235;waterway;stream;
544131237;Rodovia;footway;
544131239;Rodovia;footway;
544131240;Rodovia;footway;
544131242;Rodovia;Residencial;
544131242;Nome;Rua Jorge Vítor Silva;
544139427;Rodovia;Terciário;
544139427;Nome;Rua Carameloeira;
544139427;Superfície;Pavimentado;
544139428;Rodovia;Terciário;
544139428;Nome;Avenida Ipê;
544139429;Rodovia;Residencial;
544139429;Nome;Avenida Ipe;
544139429;Superfície;Asfalto;
544139431;Lazer;Parque;
544139431;Nome;Não;
544139432;Rodovia;Residencial;
544139432;Nome;Não;
544139432;Sentido único;Sim;
544139432;Superfície;Pavimentado;
544139433;Rodovia;Residencial;
544139433;Nome;Não;
544139433;Sentido único;Sim;
544139433;Superfície;Pavimentado;
544139434;Rodovia;Residencial;
544139434;Nome;Não;
544139434;Sentido único;Sim;
544139434;Superfície;Pavimentado;
544139435;Rodovia;Residencial;
544139436;Rodovia;Residencial;
544139436;Nome;Rua Castanheira;
544139437;Rodovia;Residencial;
544139437;Nome;Rua Jatobá;
544139437;Superfície;Pavimentado;
544139438;Rodovia;Terciário;
544139438;Nome;Avenida Ipê;
544139438;Sentido único;Sim;
544139438;Superfície;Pavimentado;
544139439;Rodovia;Residencial;
544139439;Nome;Rua Biagio Marchetti Neto;
544139439;Superfície;Pavimentado;
544139440;Rodovia;Residencial;
544139440;Nome;Rua Biagio Marchetti Neto;
544139440;Sentido único;Sim;
544139440;Superfície;Pavimentado;
544147135;Lazer;pitch;
544147135;sport;soccer;
544147135;Superfície;grass;
544147139;Lazer;Parque;
544147139;Nome;Boulevard Maria Bortolosso;
544147141;Rodovia;Residencial;
544147141;Sentido único;Sim;
544147141;Superfície;Pavimentado;
544147143;Rodovia;footway;
544147144;Rodovia;Residencial;
544147144;Nome;Rua Jacinto;
544147144;source;Residencial;
544147145;Rodovia;Residencial;
544147145;Nome;Rua Zina;
544147145;source;Residencial;
544147147;Rodovia;footway;
544147147;Nome;Não;
544147149;Rodovia;footway;
544147149;Nome;Viela José Esteves Coluna;
544147150;Rodovia;Residencial;
544147150;Nome;Rua Adolfo Marchiolli;
544147150;source;Bing;
544147151;Rodovia;Residencial;
544147151;Nome;Rua Benedito Rodrigues de Vasconcelos;
544147151;Superfície;Pavimentado;
544149757;Rodovia;Residencial;
544149757;Nome;Rua Orlando Geisel;
544149757;source;Bing;
544149758;Rodovia;Residencial;
544149758;Nome;Rua Anibal de Andrade;
544149758;source;Bing;
544149759;Rodovia;Residencial;
544149759;Nome;Rua Humberto de Sousa Melo;
544149759;source;Bing;
544149760;Rodovia;Residencial;
544149760;Nome;Rua General Carlos Luis Guedes;
544149760;source;Bing;
544149760;Superfície;Pavimentado;
544149761;Rodovia;Residencial;
544149761;Superfície;Pavimentado;
544154868;Rodovia;Residencial;
544154868;Nome;Rua Francisco Sgambati;
544154868;source;Bing;
544154869;Rodovia;Residencial;
544154869;Nome;Avenida Marechal Manuel Deodoro da Fonseca;
544154869;source;Bing;
544154870;Rodovia;Residencial;
544154870;Nome;Rua Nossa Senhora da Conceição Aparecida;
544154870;source;Bing;
544154870;Superfície;Pavimentado;
544154871;Lazer;Parque;
544154871;Nome;Praça Padre Paulo Canelles;
544154872;Rodovia;Residencial;
544154872;Nome;Rua General Florêncio;
544154872;source;Bing;
544154873;Rodovia;Residencial;
544154873;Nome;Rua Osvaldo Port;
544154873;source;Bing;
544154874;Rodovia;Residencial;
544154874;Nome;Rua Osvaldo Port;
544154874;Superfície;Pavimentado;
544154875;Rodovia;Residencial;
544154875;Nome;Não;
544154876;Rodovia;footway;
544154877;Rodovia;footway;
544154878;Rodovia;Residencial;
544154878;Nome;Rua Miguel Fernandes Vieira;
544154879;Rodovia;Residencial;
544154879;Nome;Viela Maria José da Silva;
544154879;Superfície;Pavimentado;
544154880;Rodovia;Residencial;
544154880;Nome;Viela Nilza de Souza Santos;
544154880;Superfície;Pavimentado;
544154881;Rodovia;Residencial;
544154881;Superfície;Pavimentado;
544154883;Rodovia;Residencial;
544154883;Nome;Rua Carlos Proença;
544154883;source;Bing;
544163209;Rodovia;Residencial;
544163209;Nome;Rua Antônio Peres Paniágua;
544163209;source;Bing;
544163209;Superfície;Pavimentado;
544163211;Rodovia;Residencial;
544163211;Nome;Passagem Maurício Espolador;
544163213;Rodovia;Residencial;
544163213;Nome;Rua Sebastião Teodoro de Andrade;
544163214;Rodovia;Residencial;
544163214;source;Bing;
544163214;Superfície;Pavimentado;
544163216;Rodovia;Residencial;
544163216;Nome;Rua São Bento;
544163216;source;Bing;
544163216;Superfície;Pavimentado;
544163218;Rodovia;Residencial;
544163218;Nome;Não;
544163220;Rodovia;Residencial;
544163220;Nome;Rua Benedito de Godoy;
544163222;Rodovia;service;
544163222;Sentido único;Sim;
544163222;service;driveway;
544163224;Rodovia;service;
544163224;Sentido único;Sim;
544163224;service;driveway;
544163226;Rodovia;service;
544163226;service;driveway;
544245355;Rodovia;Residencial;
544245355;Nome;Rua Doutor Rubens Rebouças de Carvalho;
544245355;source;Bing;
544245356;Rodovia;steps;
544245358;Rodovia;Residencial;
544245358;Nome;Rua Rodrigo Alexandre Santos;
544245358;source;Bing;
544245359;Rodovia;Residencial;
544245360;Rodovia;steps;
544245361;Rodovia;Residencial;
544245362;Rodovia;Residencial;
544247675;Rodovia;Residencial;
544247676;Rodovia;steps;
544336834;waterway;stream;
544340769;Nome;corrego da mara;
544340769;waterway;stream;
544423738;Rodovia;footway;
544423739;Rodovia;footway;
544423740;Rodovia;Residencial;
544423740;Nome;Não;
544423740;source;Bing;
544423741;Rodovia;footway;
544423741;Nome;Viela 16;
544423742;Rodovia;footway;
544423743;Rodovia;footway;
544423744;Rodovia;footway;
544423745;Rodovia;Residencial;
544423745;Nome;Rua João Francisco Regina;
544423745;source;Bing;
544423746;Rodovia;Residencial;
544423746;Nome;Rua Sebastião Carlos Regina;
544423746;source;Bing;
544423746;Superfície;Asfalto;
544423747;Rodovia;steps;
544423747;source;Bing;
544423748;Rodovia;footway;
544423749;Rodovia;footway;
544423750;Rodovia;footway;
544423750;Nome;Viela Jackson do Pandeiro;
544423751;Rodovia;footway;
544423752;Rodovia;Residencial;
544423752;Nome;Não;
544423752;source;Bing;
544423753;Rodovia;footway;
544831696;Rodovia;Residencial;
544831696;Sentido único;Não;
544832217;Lazer;Parque;
544835087;Lazer;Parque;
544835087;Nome;Figueirão;
544836273;Lazer;Parque;
545011549;access;Sim;
545011549;amenity;toilets;
545011549;building;Sim;
545011549;diaper;Sim;
545011549;Nome;WC e Fraldario;
545011549;operator;parque dom jose;
545011549;toilets:disposal;flush;
545011549;unisex;Sim;
545011550;Lazer;pitch;
545011550;lit;Sim;
545011550;sport;football;
545011550;Superfície;ground;
545011551;fitness_station;pilates,yoga,jiu_jitsu;
545011551;Lazer;fitness_station;
545011551;opening_hours;Mo-Su 06:00-22:00;
545011551;sport;fitness;
545011552;Lazer;pitch;
545011552;lit;Sim;
545011552;sport;soccer;
545011552;Superfície;grass;
545011553;access;Sim;
545011553;Lazer;playground;
545011553;max_age;10;
545011553;min_age;1;
545011553;Superfície;grass;
545011554;addr:city;barueri;
545011554;addr:housenumber;500;
545011554;CEP;06411330;
545011554;addr:street;Rua Ângela Mirella;
545011554;addr:suburb;maria tereza;
545011554;Bicicleta;Não;
545011554;Possui passagem de pedestres;Sim;
545011554;Rodovia;footway;
545011554;Cavalo;Não;
545011554;lit;Sim;
545011554;Superfície;Asfalto;
545011554;width;1200;
545011555;Lazer;pitch;
545011555;lit;Sim;
545011555;sport;volleyball;
545011555;Superfície;concrete;
545011556;Lazer;pitch;
545011556;lit;Sim;
545011556;sport;volleyball;
545011556;Superfície;concrete;
545011557;access;Sim;
545011557;addr:city;barueri;
545011557;addr:housenumber;500;
545011557;CEP;06411330;
545011557;addr:street;Rua angela mirella;
545011557;addr:suburb;maria tereza;
545011557;Lazer;playground;
545011557;max_age;10;
545011557;min_age;1;
545011557;Nome;parque dom jose;
545011557;operator;parque dom jose;
545011557;Superfície;ground;
545011558;addr:city;barueri;
545011558;addr:housenumber;500;
545011558;CEP;06411330;
545011558;addr:street;Rua Ângela Mirella;
545011558;addr:suburb;maria tereza;
545011558;amenity;theatre;
545011558;building;Sim;
545011558;Nome;parque dom jose;
545011558;operator;parque dom jose;
545011559;fitness_station;structure;
545011559;Lazer;fitness_station;
545011559;sport;fitness;
545011563;access;Sim;
545011563;addr:city;Barueri;
545011563;addr:housenumber;500;
545011563;CEP;06411330;
545011563;addr:street;Rua Ângela Mirella;
545011563;addr:suburb;maria tereza;
545011563;Lazer;playground;
545011563;max_age;1;
545011563;min_age;10;
545011563;Nome;parque dom jose;
545011563;operator;parque dom jose;
545011563;Superfície;grass_paver;
545011569;Rodovia;footway;
545011569;lit;Sim;
545011571;Rodovia;footway;
545011573;access;Sim;
545011573;addr:city;Barueri;
545011573;addr:housenumber;500;
545011573;CEP;06411330;
545011573;addr:street;Rua Ângela Mirella;
545011573;addr:suburb;maria tereza;
545011573;Lazer;garden;
545011573;Nome;Jardim Japones;
545083485;addr:city;Osasco;
545083485;addr:housenumber;352;
545083485;CEP;06017020;
545083485;addr:street;Rua Machado de Assis;
545083485;addr:suburb;Bela Vista;
545083485;building:levels;352;
545083485;Uso da terra;Residencial;
545084799;Lazer;Parque;
545136882;Lazer;swimming_pool;
545137414;Lazer;Parque;
545270865;addr:city;Osasco;
545270865;addr:housenumber;307;
545270865;CEP;06018160;
545270865;addr:street;Rua Alice Manholer Piteri;
545270865;addr:suburb;Bela Vista;
545270865;amenity;place_of_worship;
545270865;building;church;
545270865;denomination;evangelical;
545270865;Nome;Igreja Evangélica Assembléia de Deus Ministério Belém;
545270865;religion;christian;
545270866;addr:city;Osasco;
545270866;addr:housenumber;327;
545270866;CEP;06018035;
545270866;addr:street;Rua Machado de Assis;
545270866;addr:suburb;Bela Vista;
545270866;amenity;restaurant;
545270866;building;commercial;
545270866;cuisine;barbecue;
545270866;Nome;Império da Costela;
545270866;opening_hours;Tue-Sat 11:30-23:00 Sun 11:30-17:30;
545270866;outdoor_seating;Sim;
545270866;takeaway;Sim;
545270867;addr:city;Osasco;
545270867;addr:housenumber;2393;
545270867;CEP;06090023;
545270867;addr:street;Não;
545270867;addr:suburb;Centro;
545270867;amenity;place_of_worship;
545270867;building;church;
545270867;denomination;evangelical;
545270867;Nome;Igreja Internacional da Graça de Deus;
545270867;religion;christian;
545270868;Lazer;Parque;
545270868;Nome;Praça Musicista Pedro Salgado;
545270869;addr:city;Osasco;
545270869;addr:housenumber;111;
545270869;CEP;06086090;
545270869;addr:street;Rua Madre Rosselo;
545270869;addr:suburb;Centro;
545270869;amenity;school;
545270869;Nome;Colégio Nossa Senhora da Misericórdia;
545271751;Rodovia;Residencial;
545271751;Phelper.istas;2;
545271751;Nome;Rua Irmã Ester;
545271751;Sentido único;Sim;
545271751;Superfície;Asfalto;
545750773;Lazer;Parque;
545750774;Rodovia;Residencial;
545750774;Nome;Avenida Ana Araújo de Castro;
545750775;Rodovia;Residencial;
545750776;Rodovia;Residencial;
545750776;Nome;Não;
545750776;Superfície;Pavimentado;
545750777;Rodovia;Residencial;
545750778;Rodovia;Residencial;
545750778;Nome;Rua João Pinto;
545750778;source;IBGE;
545750779;Rodovia;Residencial;
545750779;Nome;Não;
545750779;Superfície;Pavimentado;
545750780;Rodovia;footway;
545750780;Nome;Viela Cantos;
545750781;Rodovia;footway;
545750781;Nome;Viela Cantos;
545750782;Rodovia;Não classificado;
545750782;Superfície;Pavimentado;
545750783;Rodovia;Residencial;
545750783;Nome;Rua Arlete;
545750784;Rodovia;Residencial;
545750784;Nome;Rua Vitória;
545750785;Rodovia;Residencial;
